movieId,tagId,relevance,tag,title_cast,director,runtime,budget,plot_keywords,imdbId,tmdbId,title,genres,year,combine
54796,1,0.03775,007,Adam Goldberg|Julie Delpy|Daniel Brühl|Marie Pillet|Albert Delpy|Alexia Landeau|Adan Jodorowsky|Alexandre Nahon|Charlotte Maury-Sentier|Vanessa Seward|Thibault De Lussy|Chick Ortega|Patrick Chupin|Antar Boudache|Ludovic Berthillot,Julie Delpy,96.0,,french|vacation|europe|penis,841044,1845.0,2 Days in Paris (2007),Comedy|Drama|Romance,2007,Julie Delpy Comedy Drama Romance french vacation europe penis
54881,1,0.028,007,Steve Wiebe|Mark Alpiger|Adam Wood|Walter Day|Steve Sanders|Steven Krogman|Robert Mruczek|Doris Self|Todd Rogers|Brian Kuh|Zack Hample|Billy Mitchell|Barbara Mitchell|Jon Farley|Nicole Wiebe,Seth Gordon,79.0,,world record|donkey kong|arcade|piano,923752,13958.0,"King of Kong, The (2007)",Documentary,2007,Seth Gordon Documentary world record donkey kong arcade piano
54908,1,0.0509999999999999,007,Samy Naceri|Frédéric Diefenthal|Bernard Farcy|Emma Wiklund|Edouard Montoute|Jean-Christophe Bouvet|Jean-Luc Couchard|François Damiens|Mourade Zeguendi|Driss Spinosa|Mermoz Melchior|Frédérique Tirmont|Djibril Cissé|Patrick Poivre d'Arvor|Johnson Douyard,Luc Besson,91.0,,taxi driver|taxi|bank robbery|prank,804540,2335.0,Taxi 4 (2007),Action|Comedy,2007,Luc Besson Action Comedy taxi driver taxi bank robbery prank
54910,1,0.0212499999999999,007,Nathan Baesel|Angela Goethals|Robert Englund|Scott Wilson|Zelda Rubinstein|Bridgett Newton|Kate Miner|Ben Pace|Britain Spellings|Hart Turner|Krissy Carlson|Travis Zariwny|Teo Gomez|Matt Bolt|Jenafer Brown,Scott Glosserman,,,serial killer|masked killer|film crew|virginity,437857,10961.0,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller,2006,Scott Glosserman Comedy Horror Thriller serial killer masked killer film crew virginity
54934,1,0.028,007,Will Arnett|Will Forte|Chi McBride|Kristen Wiig|Malin Akerman|Lee Majors|Michael Ormsby|Ryan Wynott|Bob Odenkirk|Sam Lloyd|Charles Rahi Chun|Ryun Yu|Bill Hader|Jenna Fischer|Susanne Wright,Will Forte,93.0,"$10,000,000",pregnancy|sexual attraction|blonde|red dress,784972,10071.0,"Brothers Solomon, The (2007)",Comedy,2007,Will Forte Comedy pregnancy sexual attraction blonde red dress
54962,1,0.0424999999999999,007,Ryan Reynolds|Melissa McCarthy|Hope Davis|Elle Fanning|David Denman|Octavia Spencer|Ben Falcone|Dahlia Salem|John Gatins|Andy Fielder|Jodi Sellards|Greg Baine|Martin Yu|Gregg Naaman|Lorene Scafaria,John August,100.0,,house arrest|screenwriter|fictional tv show|actress playing multiple roles,810988,12994.0,"Nines, The (2007)",Drama|Mystery,2007,John August Drama Mystery house arrest screenwriter fictional tv show actress playing multiple roles
54967,1,0.0255,007,Audrey Tautou|Guillaume Canet|Laurent Stocker|Françoise Bertin|Alain Sachs|Firmine Richard|Béatrice Michel|Kahena Saighi|Hélène Surgère|Alain Stern|Halima Guizani|Juliette Arnaud|Danièle Lebrun|Li-Ting Huang|Madeleine Cofano,Claude Berri,97.0,,anorexia|eating disorder|influenza|paris france,792965,2882.0,"Hunting and Gathering (Ensemble, c'est tout) (2007)",Drama|Romance,2007,Claude Berri Drama Romance anorexia eating disorder influenza paris france
54978,1,0.025,007,Keith Allen|Steffan Boje|Penélope Cruz|Danny DeVito|Sonia Doubell|Martin Freeman|Michael Gambon|Stephen Graham|Kate Harper|Gael Le Cornec|Bruno Lastra|Martino Lazzeri|Meredith MacNeill|Gwyneth Paltrow|Simon Pegg,Jake Paltrow,93.0,"$15,000,000",lucid dreaming|lucid dream|lucid dreams|dream,484111,13501.0,"Good Night, The (2007)",Comedy|Drama|Fantasy|Musical|Romance,2007,Jake Paltrow Comedy Drama Fantasy Musical Romance lucid dreaming lucid dream lucid dreams dream
54995,1,0.0295,007,Rose McGowan|Freddy Rodríguez|Josh Brolin|Marley Shelton|Jeff Fahey|Michael Biehn|Rebel Rodriguez|Bruce Willis|Naveen Andrews|Julio Oscar Mechoso|Fergie|Nicky Katt|Hung Nguyen|Cecilia Conti|Tommy Nix,Robert Rodriguez,105.0,,go go dancer|zombie|pole dancer|extramarital affair,1077258,1992.0,Planet Terror (2007),Action|Horror|Sci-Fi,2007,Robert Rodriguez Action Horror Sci-Fi go go dancer zombie pole dancer extramarital affair
54997,1,0.0369999999999999,007,Russell Crowe|Christian Bale|Logan Lerman|Dallas Roberts|Ben Foster|Peter Fonda|Vinessa Shaw|Alan Tudyk|Luce Rains|Gretchen Mol|Lennie Loftin|Rio Alexander|Johnny Whitworth|Shawn Howell|Pat Ricotti,Halsted Welles,122.0,"$55,000,000",outlaw|based on short story|arizona territory|outlaw gang,381849,5176.0,3:10 to Yuma (2007),Action|Crime|Drama|Western,2007,Halsted Welles Action Crime Drama Western outlaw based on short story arizona territory outlaw gang
54999,1,0.17225,007,Clive Owen|Paul Giamatti|Monica Bellucci|Stephen McHattie|Greg Bryk|Daniel Pilon|Sidney Mende-Gibson|Lucas Mende-Gibson|Kaylyn Yellowlees|Ramona Pringle|Julian Richings|Tony Munch|Scott McCord|Wiley M. Pickett|Stephen R. Hart,Michael Davis,86.0,"$39,000,000",man spanks a woman|gun|nudity|man sucks a woman's breast,465602,4141.0,Shoot 'Em Up (2007),Action|Comedy|Crime,2007,Michael Davis Action Comedy Crime man spanks a woman gun nudity man sucks a woman's breast
55020,1,0.04975,007,Paul Rudd|Adam Brody|Jon Hamm|Winona Ryder|Ken Marino|Todd Holoubek|Mather Zickel|Ali Marsh|Raisy Pereyra|Edmund Genest|Ron Silver|Heidi Neurauter|Michael Paul|Jason Antoon|Andrea Rosen,Ken Marino,96.0,"$5,250,000",police officer|two word title|sabbath|surgeon,811106,13173.0,"Ten, The (2007)",Comedy,2007,Ken Marino Comedy police officer two word title sabbath surgeon
55052,1,0.03125,007,Saoirse Ronan|Ailidh Mackay|Brenda Blethyn|Julia West|James McAvoy|Harriet Walter|Keira Knightley|Juno Temple|Felix von Simson|Charlie von Simson|Alfie Allen|Patrick Kennedy|Benedict Cumberbatch|Peter Wight|Leander Deeny,Ian McEwan,123.0,"$30,000,000",rape|false accusation|sex|loss of virginity,783233,4347.0,Atonement (2007),Drama|Romance|War,2007,Ian McEwan Drama Romance War rape false accusation sex loss of virginity
55063,1,0.0135,007,Ann Savage|Louis Negin|Amy Stewart|Darcy Fehr|Brendan Cade|Wesley Cade|Lou Profeta|Fred Dunsmore|Kate Yacula|Jacelyn Lobay|Eric Nipp|Jennifer Palichuk|Deborah Carlson|Kevin Harris|Scott Hamel,Guy Maddin,80.0,"$600,000",two word title|place in title|city in title|shower,1093842,13241.0,My Winnipeg (2007),Documentary|Fantasy,2007,Guy Maddin Documentary Fantasy two word title place in title city in title shower
55067,1,0.0262499999999999,007,Sandra Hüller|Burghart Klaußner|Imogen Kogge|Anna Blomeier|Nicholas Reinke|Jens Harzer|Walter Schmidinger|Friederike Adolph|Irene Kugler|Johann Adam Oest|Eva Löbau|Anne Berger|Alejandro Esquerra|Kutrín Kreredis|Hannah Neumann,Bernd Lange,93.0,,priest|university|german|breakdown,454931,523.0,Requiem (2006),Drama|Thriller,2006,Bernd Lange Drama Thriller priest university german breakdown
55069,1,0.022,007,Anamaria Marinca|Laura Vasiliu|Vlad Ivanov|Alexandru Potocean|Luminita Gheorghiu|Adi Carauleanu|Liliana Mocanu|Tania Popa|Teodor Corban|Cerasela Iosifescu|Doru Ana|Eugenia Bosânceanu|Ion Sapdaru|Cristina Burbuz|Marioara Sterian,Cristian Mungiu,113.0,"EUR590,000",abortion|communist|romania|illegal abortion,1032846,2009.0,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama,2007,Cristian Mungiu Drama abortion communist romania illegal abortion
55071,1,0.0215,007,Campbell Scott|Gerald Burke|Ali Fadhil|Omar Fekeiki|Robert Hutchings|Paul Hughes|Marc Garlasco|George Tenet|James Bamford|Dick Cheney|Donald Rumsfeld|Paul Wolfowitz|Colin Powell|Samantha Power|Feisal Istrabadi,Charles Ferguson,102.0,"$2,000,000",the white house|occupation|iraq|iraq war,912593,12901.0,No End in Sight (2007),Documentary,2007,Charles Ferguson Documentary the white house occupation iraq iraq war
55080,1,0.0339999999999999,007,Jodie Foster|Terrence Howard|Nicky Katt|Naveen Andrews|Mary Steenburgen|Ene Oloja|Luis Da Silva Jr.|Blaze Foster|Rafael Sardina|Jane Adams|Gordon MacDonald|Zoë Kravitz|John Magaro|Victor Colicchio|Jermel Howard,Roderick Taylor,122.0,"$70,000,000",dog|park|gun|detective,476964,4413.0,"Brave One, The (2007)",Crime|Drama|Thriller,2007,Roderick Taylor Crime Drama Thriller dog park gun detective
55094,1,0.0267499999999999,007,Tommy Lee Jones|Charlize Theron|Jason Patric|Susan Sarandon|James Franco|Barry Corbin|Josh Brolin|Frances Fisher|Wes Chatham|Jake McLaughlin|Mehcad Brooks|Jonathan Tucker|Wayne Duvall|Roman Arabia|Brent Briscoe,Paul Haggis,121.0,,murder investigation|charge|coffeeshop|dead boy,478134,6973.0,In the Valley of Elah (2007),Drama|Mystery,2007,Paul Haggis Drama Mystery murder investigation charge coffeeshop dead boy
55098,1,0.0177499999999999,007,Aamir Khan|Siddharth|Sharman Joshi|Kunal Kapoor|Atul Kulkarni|Alice Patten|Soha Ali Khan|Steven Mackintosh|Madhavan|Waheeda Rehman|Anupam Kher|Kiron Kher|Om Puri|Lekh Tandon|Cyrus Sahukar,Renzil D'Silva,167.0,,urination|papadum|fuzz|cop,405508,7913.0,Paint It Yellow (Rang De Basanti) (2006),Action|Comedy|Drama,2006,Renzil D'Silva Action Comedy Drama urination papadum fuzz cop
55110,1,0.0464999999999999,007,Daniel Radcliffe|Lee Cormie|Christian Byers|James Fraser|Jack Thompson|Teresa Palmer|Sullivan Stapleton|Victoria Hill|Max Cullen|Kris McQuade|Ralph Cotterill|Frank Gallacher|Paul Blackwell|Judi Farr|Carmel Johnson,Ronald Kinnoch,105.0,"$4,000,000",orphan|outback|south australia|terminal illness,465436,4629.0,December Boys (2007),Drama,2007,Ronald Kinnoch Drama orphan outback south australia terminal illness
55116,1,0.0657499999999999,007,Terrence Howard|Richard Gere|Gordana Vukres|James Brolin|Sanela Seferagic|Damir Saban|Aleksandra Grdic|Jesse Eisenberg|John W. Falk|Scott Anderson|Harald Doornbos|Philippe Deprez|Erich Rathfelder|Zan Marolt|Ljubomir Kerekes,Richard Shepard,101.0,"$25,000,000",female nudity|topless female nudity|public nudity|central intelligence agency,455782,5353.0,"Hunting Party, The (2007)",Action|Adventure|Comedy|Drama|Thriller,2007,Richard Shepard Action Adventure Comedy Drama Thriller female nudity topless female nudity public nudity central intelligence agency
55118,1,0.0399999999999999,007,Josef Altin|Mina E. Mina|Aleksandar Mikic|Sarah-Jeanne Labrosse|Lalita Ahmed|Badi Uzzaman|Naomi Watts|Doña Croll|Raza Jaffrey|Sinéad Cusack|Jerzy Skolimowski|Tatiana Maslany|Viggo Mortensen|Vincent Cassel|Armin Mueller-Stahl,Steven Knight,100.0,"GBP25,000,000",sex scene|pubic hair|nudity|ukrainian,765443,2252.0,Eastern Promises (2007),Crime|Drama|Thriller,2007,Steven Knight Crime Drama Thriller sex scene pubic hair nudity ukrainian
55156,1,0.0285,007,Ralph Nader|Pat Buchanan|Howard Zinn|Eric Alterman|Theresa Amato|Byron Bloch|David Bollier|Barry Burden|Peter Camejo|Joan Claybrook|John Conyers|Phil Donahue|Andrew Egendorf|James Fallows|Robert Fellmeth,Steve Skrovan,,,f rated|reference to ralph nader|lebanese american|political activist,492499,30365.0,"Unreasonable Man, An (2006)",Documentary,2006,Steve Skrovan Documentary f rated reference to ralph nader lebanese american political activist
55167,1,0.172,007,Kazunari Ninomiya|Yû Aoi|Yûsuke Iseya|Kankurô Kudô|Min Tanaka|Rokurô Naya|Tomomichi Nishimura|Mugihito|Nao Ohmori|Yoshinori Okada|Kazuko Kurosawa|Tomoko Murakami|Miyuki Ohshima|Yûki Tamaki|Mayumi Yamaguchi,Anthony Weintraub,111.0,"$4,200,000",2d animation|adult animation|yakuza|city,831888,13754.0,Tekkonkinkreet (Tekkon kinkurîto) (2006),Action|Adventure|Animation|Crime|Fantasy,2006,Anthony Weintraub Action Adventure Animation Crime Fantasy 2d animation adult animation yakuza city
55176,1,0.0424999999999999,007,Buzz Aldrin|Neil Armstrong|Stephen Armstrong|Viola Armstrong|Alan Bean|Eugene Cernan|Michael Collins|Charles Duke|John F. Kennedy|Jim Lovell|Edgar D. Mitchell|Garry Moore|Richard Nixon|Harrison Schmitt|Dave Scott,Buzz Aldrin,100.0,"$2,000,000",moon landing|moon|1960s|nasa,925248,14284.0,In the Shadow of the Moon (2007),Documentary,2007,Buzz Aldrin Documentary moon landing moon 1960s nasa
55190,1,0.03575,007,Brittany Murphy|Matthew Rhys|Catherine Tate|Santiago Cabrera|Elliot Cowan|Stephanie Beacham|Jamie Sives|Will Keen|Michael Lerner|Dawn French|Richard Wilson|Adam Rayner|Angus Deayton|Frédéric Anscombre|Philippine Leroy-Beaulieu,Alek Keshishian,90.0,,stripper|talking about sex|woman in a bathtub|sexual attraction,452643,6641.0,Love and Other Disasters (2006),Comedy|Romance,2006,Alek Keshishian Comedy Romance stripper talking about sex woman in a bathtub sexual attraction
55205,1,0.0227499999999999,007,Steve Buscemi|Sienna Miller|Michael Buscemi|Tara Elders|David Schechter|Molly Griffith|Elizabeth Bracco|James Villemaire|Jackson Loo|Craig muMs Grant|Doc Dougherty|Donna Hanover|Wayne Wilcox|Danny Schechter|Philippe Vonlanthen,David Schechter,84.0,,two hander|interview|wound|secret,480269,8414.0,Interview (2007),Drama,2007,David Schechter Drama two hander interview wound secret
55207,1,0.06075,007,Sean Biggerstaff|Emilia Fox|Stuart Goodwin|Michael Dixon|Michael Lambourne|Hatti Riemer|Frank Hesketh|Irene Bagach|Christine Fuller|Celesta Hodge|Kinvara Balfour|Cherie Nichole|Hayley-Marie Coppin|Daphne Guinness,Sean Ellis,18.0,"GBP30,000",nipples|nudity|breasts|female rear nudity,409799,244797.0,Cashback (2004),Comedy|Drama,2004,Sean Ellis Comedy Drama nipples nudity breasts female rear nudity
55209,1,0.05875,007,Paul Walker|Laurence Fishburne|Olivia Wilde|Jason Flemyng|Keith Carradine|Joaquim de Almeida|J.R. Villarreal|Jason Lewis|Jacob Vargas|Michael Bowen|M.C. Gainey|Josh Stewart|Margo Martindale|Raymond J. Barry|Julio Oscar Mechoso,Bob Krakower,,"$22,000,000",drinking from a bottle|woman wears black lingerie|prison|on the run,473188,10425.0,The Death and Life of Bobby Z (2007),Action|Crime|Drama|Thriller,2007,Bob Krakower Action Crime Drama Thriller drinking from a bottle woman wears black lingerie prison on the run
55232,1,0.03125,007,Milla Jovovich|Oded Fehr|Ali Larter|Iain Glen|Ashanti|Christopher Egan|Spencer Locke|Matthew Marsden|Linden Ashby|Jason O'Mara|Mike Epps|Joe Hursley|John Eric Bentley|James Tumminia|Kirk B.R. Woller,Paul W.S. Anderson,94.0,"$45,000,000",desert|satellite|convoy|crow,432021,7737.0,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,2007,Paul W.S. Anderson Action Horror Sci-Fi Thriller desert satellite convoy crow
55241,1,0.04875,007,Billy Bob Thornton|Seann William Scott|Susan Sarandon|Amy Poehler|Melissa Sagemiller|Ethan Suplee|Jacob Davich|Kyley Baldridge|Alec George|Joseph Michael Sargent|M.C. Gainey|Brent Briscoe|Dave Kuhr|Lisa K. Wyatt|Kurt Fuller,Michael Carnes,,"$22,000,000",neo screwball comedy|character name as title|surname in title|gym class,419984,13257.0,Mr. Woodcock (2007),Comedy,2007,Michael Carnes Comedy neo screwball comedy character name as title surname in title gym class
55245,1,0.029,007,Connor Price|Troy Gentile|Mackenzie Mowat|Sasha Pieterse|Caroline Ford|Dane Cook|Chelan Simmons|Dan Fogler|Natalie Morris|Ellia English|Tseng Chang|Michael Teigen|Chiara Zanni|Benjamin Ayres|Carrie Anne Fleming,Josh Stolberg,101.0,"$25,000,000",sex scene|true love|breasts|sex in bed,452625,10030.0,Good Luck Chuck (2007),Comedy|Romance,2007,Josh Stolberg Comedy Romance sex scene true love breasts sex in bed
55247,1,0.0245,007,Emile Hirsch|Marcia Gay Harden|William Hurt|Jena Malone|Brian H. Dierker|Catherine Keener|Vince Vaughn|Kristen Stewart|Hal Holbrook|Jim Gallien|James O'Neill|Malinda McCollum|Paul Knauls|Zach Galifianakis|Craig Mutsch,Sean Penn,148.0,"$15,000,000",wilderness|alaska|journey|following a dream,758758,5915.0,Into the Wild (2007),Action|Adventure|Drama,2007,Sean Penn Action Adventure Drama wilderness alaska journey following a dream
55250,1,0.0235,007,Dwayne Johnson|Madison Pettis|Kyra Sedgwick|Roselyn Sanchez|Morris Chestnut|Hayes MacArthur|Brian White|Jamal Duff|Paige Turco|Tubbs|Gordon Clapp|Kate Nauta|Robert Torti|Jackie Flynn|Lauren Storm,Nichole Millard,110.0,"$22,000,000",american football game|american football ball|basketball|national basketball association,492956,13680.0,"Game Plan, The (2007)",Comedy,2007,Nichole Millard Comedy american football game american football ball basketball national basketball association
55253,1,0.0334999999999999,007,Tony Chiu-Wai Leung|Wei Tang|Joan Chen|Leehom Wang|Tsung-Hua To|Zhi-Ying Zhu|Ying-Hsuan Kao|Lawrence Ko|Johnson Yuen|Kar Lok Chin|Yan Su|Saifei He|Ruhui Song|Hui-Ling Wang|Jie Liu,Eileen Chang,157.0,"$15,000,000",female pubic hair|male pubic hair|sex scene|virginity,808357,4588.0,"Lust, Caution (Se, jie) (2007)",Drama|Romance|Thriller|War,2007,Eileen Chang Drama Romance Thriller War female pubic hair male pubic hair sex scene virginity
55255,1,0.0292499999999999,007,Morgan Freeman|Greg Kinnear|Radha Mitchell|Billy Burke|Selma Blair|Alexa Davalos|Toby Hemingway|Stana Katic|Erika Marozsán|Jane Alexander|Fred Ward|Margo Martindale|Missi Pyle|Shannon Lucio|Alex Mentzel,Allison Burnett,97.0,,love|coffee shop|sex scene|trophy wife,800027,14313.0,Feast of Love (2007),Drama|Romance,2007,Allison Burnett Drama Romance love coffee shop sex scene trophy wife
55257,1,0.04475,007,Zack Ward|Dave Foley|Chris Coppola|Jackie Tohn|J.K. Simmons|Ralf Moeller|Verne Troyer|Chris Spencer|Larry Thomas|Michael Paré|Erick Avari|Lindsay Hollister|Brent Mendenhall|Rick Hoffman|Michael Benyaer,Uwe Boll,100.0,"$15,000,000",pubic hair|breasts|blue panties|white panties,486640,2728.0,Postal (2007),Action|Comedy|Thriller,2007,Uwe Boll Action Comedy Thriller pubic hair breasts blue panties white panties
55259,1,0.0469999999999999,007,Alexander Ludwig|Christopher Eccleston|Ian McShane|Frances Conroy|James Cosmo|Jim Piddock|Amelia Warner|John Benjamin Hickey|Wendy Crewson|Emma Lockhart|Drew Tyler Bell|Edmund Entin|Gary Entin|Gregory Smith|Jordan J. Dale,John Hodge,99.0,"$45,000,000",loose adaptation|boy|christmas|christmas party,484562,2274.0,"Seeker: The Dark Is Rising, The (2007)",Action|Adventure|Drama|Fantasy,2007,John Hodge Action Adventure Drama Fantasy loose adaptation boy christmas christmas party
55261,1,0.0409999999999999,007,Ben Stiller|Malin Akerman|Michelle Monaghan|Jerry Stiller|Rob Corddry|Carlos Mencia|Scott Wilson|Polly Holliday|Danny McBride|Roy Jenkins|Stephanie Courtney|Amy Sloan|Jerry Sherman|Lauren Bowles|Nicholas Kromka,Peter Farrelly,116.0,"$60,000,000",marriage|dysfunctional marriage|sporting goods store|resort,408839,9038.0,"Heartbreak Kid, The (2007)",Comedy|Drama|Romance,2007,Peter Farrelly Comedy Drama Romance marriage dysfunctional marriage sporting goods store resort
55267,1,0.0329999999999999,007,Steve Carell|Juliette Binoche|Dane Cook|Alison Pill|Britt Robertson|Marlene Lawston|Dianne Wiest|John Mahoney|Norbert Leo Butz|Amy Ryan|Jessica Hecht|Frank Wood|Henry Priest Miller|Ella Miller|CJ Adams,Pierce Gardner,98.0,"$25,000,000",teenage girl|game|young girl|gymnasium,480242,7211.0,Dan in Real Life (2007),Comedy|Drama|Romance,2007,Pierce Gardner Comedy Drama Romance teenage girl game young girl gymnasium
55269,1,0.0242499999999999,007,Owen Wilson|Adrien Brody|Jason Schwartzman|Amara Karan|Wallace Wolodarsky|Waris Ahluwalia|Irrfan Khan|Barbet Schroeder|Camilla Rutherford|Bill Murray|Anjelica Huston|A.P. Singh|Kumar Pallana|Dalpat Singh|Trudy Matthys,Wes Anderson,91.0,"$16,000,000",train|india|journey|reconciliation,838221,4538.0,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,2007,Wes Anderson Adventure Comedy Drama train india journey reconciliation
55272,1,0.0469999999999999,007,Joaquin Phoenix|Eva Mendes|Danny Hoch|Alex Veadov|Oleg Taktarov|Dominic Colón|Joseph D'Onofrio|Elena Solovey|Moni Moshonov|Mark Wahlberg|Maggie Kiley|Paul Herman|Robert Duvall|Antoni Corone|Craig Walker,James Gray,117.0,"$21,000,000",brother brother relationship|female masturbation|sex|female stockinged legs,498399,2001.0,We Own the Night (2007),Crime|Drama,2007,James Gray Crime Drama brother brother relationship female masturbation sex female stockinged legs
